8218 103.979
79998 98086 101157
124118 70851 109610
116553 91934 78251
103218 95564 94007
89177 82740 88139
98490 95570 102850
97307 90334 105522
107068 97492 100085
98749 91012 92961
112901 88976 95376
99665 89968 90798
102751 90782 104211
102427 97854 104615
101292 95041 106664
101044 94002 95086
101171 98582 93713
96110 87753 103167
98833 91870 101131
97307 90334 105522
105418 87129 94085
92931 81044 95011
102654 104333 117650
109800 88032 106819
108072 101177 94473
107229 93590 96987
98098 92601 101518
94806 86284 94602
97625 84156 93247
109229 91794 102057
89968 83800 88753
103340 94944 100142
112286 91850 105943
103599 104014 94601
97049 85369 90837
91909 81479 93204
91514 83638 90305
94092 89246 97539
102255 90663 103186
110039 95147 96617
115099 88253 95551
106544 88190 98271
97049 85369 90837
91514 83638 90305
103172 89942 101105
98708 87990 92785
101551 93145 92270
103349 96940 96403
98213 102346 105315
89177 82740 88139
101959 102053 101305
99649 92364 97143
100278 92908 107672
104394 105425 105614
97557 98304 101432
96032 100861 104935
98929 101002 98507
105517 82171 97101
123073 98618 96733
104378 100546 99887
114865 92519 100112
109712 87093 103076
101086 90942 98368
106649 103487 97234
105251 95411 102363
104396 87475 94478
101047 89054 99836
102255 90663 103186
112224 94497 96340
105154 90695 103654
106654 94514 100820
97192 93076 103288
99324 92668 100811
106320 91335 97035
109890 94170 108050
101685 89250 97562
96032 100861 104935
90432 79628 91311
100509 88321 97007
99377 91166 114299
104415 104412 95116
91514 83638 90305
110485 88859 102457
115393 106639 97675
97192 93076 103288
101258 91103 101470
104535 90766 94044
95855 91343 98475
112557 94255 95959
91662 86532 94675
100514 80711 93475
95672 96155 99946
108316 89744 97632
97572 98777 102589
100263 106958 101135
106593 90022 104891
123073 98618 96733
99817 87800 100664
101687 85690 99545
98282 87285 100077
104202 91135 100879
93557 91777 95333
99665 89968 90798
114146 92178 102410
117767 91082 105492
108974 99655 94421
98213 102346 105315
105335 102624 97976
96625 89401 91765
119491 101315 98991
98299 100601 98268
102713 101678 98181
98772 106098 102359
89230 83563 95439
100887 93285 94157
89177 82740 88139
102794 93834 103489
104806 98775 108414
112338 89443 99220
99287 92587 93400
100181 92287 97635
91606 83466 92056
101258 91103 101470
112224 94497 96340
102489 99084 98639
107814 91612 109967
105418 87129 94085
108202 95962 97107
102946 95384 98617
115042 88985 111099
96500 91927 87867
86947 83309 92862
94092 89246 97539
124288 93309 118285
110173 98226 97820
96110 87753 103167
103141 98627 104434
101044 94002 95086
115461 99520 100446
99925 107958 104286
112901 88976 95376
94352 83424 97021
110173 98226 97820
96500 91927 87867
104541 84319 101144
104379 82309 107392
103325 89652 97999
100875 94297 105765
95422 102544 96921
92870 91096 102300
106649 103487 97234
97991 100775 95086
108022 87391 113257
100278 92908 107672
105335 102624 97976
103599 104014 94601
95020 98462 108077
106778 90664 102087
100724 92206 103882
105048 89084 112307
104394 105425 105614
110485 88859 102457
103104 92444 90702
97572 98777 102589
112624 91567 108536
106778 90664 102087
92027 84307 88714
113527 97352 106952
98779 100224 114039
89230 83563 95439
91514 83638 90305
99603 84055 97993
98300 80552 93153
100664 86847 95382
89177 82740 88139
97834 98046 102018
97910 101063 108530
108872 94574 97390
114146 92178 102410
100161 93371 98877
103791 87997 97224
99695 93946 94778
98779 100224 114039
95928 93727 97755
92823 85895 91887
103218 107483 100366
113012 101905 101483
99941 87191 97073
98299 100601 98268
111320 89811 101545
103277 108393 121106
103218 95564 94007
109055 86102 95911
98963 101603 98942
103340 94944 100142
102252 100102 104196
92027 84307 88714
98929 101002 98507
88203 98916 102160
97834 98046 102018
109229 91794 102057
100784 104623 96490
100466 88604 108993
99772 87579 100296
103172 89942 101105
96787 87539 99289
101086 90942 98368
89177 82740 88139
109335 92198 95880
101697 93615 98192
101551 93145 92270
112338 89443 99220
100557 86592 97910
102794 93834 103489
100161 93371 98877
104396 87475 94478
100263 106958 101135
102751 90782 104211
101266 91075 95578
103325 89652 97999
100875 94297 105765
99068 99003 104802
106207 90940 95396
92823 85895 91887
113841 104813 90175
95149 81169 89959
109545 86046 111484
107405 99520 93281
105169 93496 94272
99479 102237 107663
105048 89084 112307
101687 85690 99545
102016 94077 112429
94740 88401 93937
97991 100775 95086
105433 98144 94974
92527 85793 95126
108316 89744 97632
105517 82171 97101
90118 83392 90696
95020 98462 108077
101685 89250 97562
99525 89543 95668
90679 81347 91286
94853 85212 92888
118771 97552 101886
100752 97442 95475
89802 82772 91876
103965 91848 105558
105251 95411 102363
86947 83309 92862
107943 92109 104644
101794 97570 102433
106352 92450 99247
115099 88253 95551
89177 82740 88139
122709 96985 102750
99925 107958 104286
109545 86046 111484
99397 92898 99649
102606 91236 92882
109800 88032 106819
100080 89992 100477
101171 98582 93713
95422 102544 96921
99141 89473 96211
103104 92444 90702
98490 95570 102850
101959 102053 101305
91514 83638 90305
94853 85212 92888
100752 97442 95475
89802 82772 91876
104541 84319 101144
98963 101603 98942
111212 94432 99984
89924 96713 99365
102946 95384 98617
91606 83466 92056
98624 86491 102297
99649 92364 97143
99695 93946 94778
94279 90076 94897
124238 104485 101125
124288 93309 118285
114865 92519 100112
108015 83395 106661
96801 81714 94500
96801 81714 94500
108746 93216 107877
100995 86622 103237
99603 84055 97993
103721 98870 96495
98100 87327 98398
98282 87285 100077
98624 86491 102297
106936 87759 113185
95704 90738 95813
98436 87835 97269
99724 84093 99130
108015 83395 106661
