144 18.3159
1.57362e+06 1.39828e+06 1.39371e+06
1.53322e+06 1.35354e+06 1.44988e+06
1.50586e+06 1.45649e+06 1.37167e+06
1.46541e+06 1.47143e+06 1.40758e+06
1.41598e+06 1.41551e+06 1.48245e+06
1.41598e+06 1.41551e+06 1.48245e+06
1.53322e+06 1.35354e+06 1.44988e+06
1.57362e+06 1.39828e+06 1.39371e+06
1.4337e+06 1.42485e+06 1.47434e+06
1.49405e+06 1.35376e+06 1.46101e+06
1.44217e+06 1.45667e+06 1.43288e+06
1.45827e+06 1.44698e+06 1.42006e+06
1.50322e+06 1.36463e+06 1.40487e+06
1.51899e+06 1.44817e+06 1.37335e+06
1.46077e+06 1.43435e+06 1.42282e+06
1.50104e+06 1.46993e+06 1.37991e+06
1.51153e+06 1.36178e+06 1.4472e+06
1.51886e+06 1.37158e+06 1.39814e+06
1.51774e+06 1.4082e+06 1.38698e+06
1.52389e+06 1.4254e+06 1.37889e+06
1.47608e+06 1.42021e+06 1.40652e+06
1.45651e+06 1.42508e+06 1.4475e+06
1.50658e+06 1.39914e+06 1.39903e+06
1.48907e+06 1.4563e+06 1.39598e+06
1.45675e+06 1.42182e+06 1.46982e+06
1.46921e+06 1.431e+06 1.43706e+06
1.49237e+06 1.38345e+06 1.44146e+06
1.5019e+06 1.40276e+06 1.41186e+06
1.47183e+06 1.39185e+06 1.47004e+06
1.49025e+06 1.37625e+06 1.4822e+06
1.50104e+06 1.46993e+06 1.37991e+06
1.52389e+06 1.4254e+06 1.37889e+06
1.47023e+06 1.43372e+06 1.41742e+06
1.48138e+06 1.40486e+06 1.42663e+06
1.45954e+06 1.42344e+06 1.46266e+06
1.47183e+06 1.39185e+06 1.47004e+06
1.49157e+06 1.40935e+06 1.3884e+06
1.48581e+06 1.40255e+06 1.42583e+06
1.48365e+06 1.38186e+06 1.4492e+06
1.44217e+06 1.45667e+06 1.43288e+06
1.43929e+06 1.42531e+06 1.44368e+06
1.47887e+06 1.41319e+06 1.42304e+06
1.50911e+06 1.3981e+06 1.39822e+06
