541 31.6722
731302 535480 637993
726490 528110 640631
695348 585400 561247
652151 676504 633674
646046 641656 700290
638806 645998 662499
662699 620954 599934
678643 584164 582263
646046 641656 700290
645125 663491 640182
675694 570677 673130
642663 645629 686379
685199 579652 576875
671563 610633 608024
652151 676504 633674
687857 596074 570689
642204 647872 646354
648144 632610 638083
666784 612010 610155
672221 589706 577453
645125 663491 640182
657088 626251 652413
687857 596074 570689
680302 573116 580128
669989 603657 663065
690836 558257 680796
695348 585400 561247
670225 634825 577943
690479 560378 640858
690154 566946 632062
660713 627593 623996
680212 576565 637951
645700 645128 678728
698069 547763 655995
660713 627593 623996
708734 581992 572904
661433 616651 644403
641813 647275 651883
722120 531577 640669
670162 604235 618563
726490 528110 640631
678643 584164 582263
673790 612819 573962
722120 531577 640669
642663 645629 686379
712869 542241 620537
661433 616651 644403
693830 555689 630703
713735 532865 667730
638806 645998 662499
716831 544534 614198
650319 603663 655025
729359 539662 628695
718590 539696 611314
712869 542241 620537
705476 548760 634462
705042 540865 636433
657297 634655 626925
696377 552302 627210
699007 541947 649759
687535 586108 575397
713735 532865 667730
698069 547763 655995
701077 583148 573896
657297 634655 626925
687535 586108 575397
690836 558257 680796
669989 603657 663065
699007 541947 649759
713455 543729 616788
729359 539662 628695
702763 544479 645169
694472 570793 579059
690154 566946 632062
719777 536561 630489
650319 603663 655025
714715 539619 632691
693830 555689 630703
731302 535480 637993
657088 626251 652413
708317 534168 647300
719777 536561 630489
702763 544479 645169
696377 552302 627210
708734 581992 572904
671563 610633 608024
708317 534168 647300
701077 583148 573896
705270 553953 609616
706899 544769 620293
680302 573116 580128
645844 645894 670626
673790 612819 573962
714543 538561 636847
706511 545927 632511
696124 580292 574435
645844 645894 670626
713455 543729 616788
716831 544534 614198
645700 645128 678728
690479 560378 640858
670162 604235 618563
717191 536874 635275
706899 544769 620293
706511 545927 632511
716883 536976 631532
705270 553953 609616
642204 647872 646354
696124 580292 574435
694472 570793 579059
705476 548760 634462
718590 539696 611314
714543 538561 636847
705042 540865 636433
641813 647275 651883
718067 535774 640731
718067 535774 640731
717191 536874 635275
708633 539052 646867
708633 539052 646867
