31152 600
147787 96207 121137
147931 167590 116808
106206 123155 130644
124216 142571 146563
120709 118689 142811
116524 130854 123217
140554 139413 161149
105570 136349 107934
127788 122700 132548
154836 102525 136034
127980 100544 113773
111808 107156 135666
162193 135447 97563
152928 140190 107299
117765 136258 112157
119037 108566 133972
135064 108217 122615
140645 149224 153997
141512 123141 103755
158116 148780 104173
134843 127851 134215
140079 126426 131971
148664 111675 106286
141724 120265 114996
118859 160528 160007
104412 127642 136307
136201 114024 118963
162589 119433 106128
153347 116590 105911
153701 113801 94385
150077 147907 154576
167034 145542 101791
121569 142147 146828
137766 130232 128967
136112 145865 159939
103456 120471 156215
121052 129763 105211
139630 108430 144341
167823 159201 104858
145354 116057 95751
119497 141068 141112
133330 113441 124287
157344 98904 120087
142054 140805 135179
105553 131934 131175
137867 148426 121344
127394 111086 116964
114624 122773 121389
150284 127329 124106
138013 110570 130042
160031 105882 149312
119172 119555 106661
137527 146776 144557
113660 162037 159909
145831 152825 128316
144001 128860 114391
126489 109557 98002
146613 104874 132641
136515 124708 111895
135550 136085 111484
142914 123579 109711
142952 127578 102557
104331 160935 139365
123724 136722 100112
167272 132543 97983
105777 138534 100918
115741 142328 131325
109037 121076 115982
108687 119513 152030
172001 128409 107326
148632 151907 100174
139297 132945 103165
168239 144770 137605
148096 118357 115799
157098 99858 148086
128298 140267 97813
142068 119113 126050
114123 117632 140518
131350 121950 134411
142610 106072 114337
128100 112501 142528
122482 122935 153930
112337 110706 108971
140394 134744 125505
124841 125666 124900
111215 130780 115732
134658 107554 112890
159864 98874 148948
144192 124293 125106
143860 137009 119476
156693 107411 153469
104288 126455 145220
159704 102559 116065
156073 127879 97026
113670 136279 101095
140993 105614 144998
130900 120180 118158
164704 117468 105516
144939 133416 106232
132819 139288 117911
145387 156095 108775
118080 127344 105167
123342 126833 137951
158481 129724 117179
122113 123252 113462
144815 147704 95106
127170 136960 134197
148599 136992 97200
108992 112599 124496
166408 107050 96671
148904 99559 110068
164752 135426 107970
131522 98509 124135
119208 136024 152425
117729 140622 117400
124114 127082 132976
109453 110410 138456
158063 118278 104586
128295 116129 94280
163885 119765 120623
139764 145952 101401
132455 119749 147837
106117 152290 100885
111969 133777 155069
116577 152164 145886
135623 113117 118540
135586 140946 135062
123370 121775 98857
124081 138993 144837
151940 105921 149061
107796 123509 100237
161111 103526 105310
112493 125873 140707
116655 115037 98462
107258 141591 146838
172636 123861 108440
152283 109535 124743
131448 143153 142173
137466 119006 101324
140775 120877 132002
128363 135916 116758
134500 120174 91446
160808 108178 101427
160419 146032 105963
149300 141115 124207
139693 133145 138270
163012 108561 140173
109613 122623 125513
138994 116704 117023
120587 122036 119694
144438 116224 112189
128754 153747 145822
126732 120010 105771
116786 136853 128844
149983 151752 106491
129584 145133 133199
161867 101070 94246
104908 132768 126781
128173 123148 106672
149711 142040 113870
158434 109546 111517
126685 121309 121085
135407 119346 101767
120355 108872 118578
153731 107050 107262
144609 116970 119972
148654 122499 118630
158818 125559 114109
119230 102924 101086
176034 103743 104268
146113 131783 139939
135128 101127 127722
121273 118921 92833
153429 132011 116940
119980 112483 138108
130740 148736 113246
126994 125983 115924
124988 172991 189960
156879 119785 141156
153155 132902 153001
135512 116660 132349
126325 145690 116139
147046 150545 141342
127801 145222 110707
123390 160437 158354
142142 116574 128497
139428 114209 94255
145303 141977 105364
159265 138639 108963
152683 113356 140679
111783 137989 136198
119541 108466 122614
138909 143505 109625
164768 142170 126107
152797 114517 125184
129811 152126 139154
123844 109968 142142
137471 124330 152864
88408 127747 151618
172752 163080 108975
129773 140758 119993
136353 103786 150414
133886 91175 134740
175130 139665 98778
120778 122152 157108
154361 124951 104931
145310 109201 95951
158587 138975 101151
150981 126302 101520
148993 88849 134461
125963 141549 117518
125692 147367 102668
148355 150708 114123
119574 143598 99572
109155 126108 97494
135413 119147 106894
110871 142681 134971
142102 104761 101024
150409 133224 139425
162761 105845 103932
175076 146317 111523
138297 135346 148801
132028 133040 167661
170290 110360 104783
145153 119424 129132
140328 148838 103076
137076 142074 157758
114538 126627 100885
133449 122139 112176
152563 145115 109393
142989 108188 105820
124875 131331 126009
122819 153344 156694
147799 144125 138482
118020 137162 148702
161665 115380 99802
113618 98529 124717
120082 108885 132180
140953 138379 142764
128568 125823 140040
128393 128061 96873
150879 129576 100951
105916 98404 98773
135520 146375 130041
137684 125804 114163
117764 113966 127764
156092 149574 151696
158896 132417 106134
164952 117935 118972
127639 149464 102409
124809 132724 107280
126790 156052 113407
138885 127804 119953
169856 142967 126012
161347 143476 102686
144922 144972 144353
142973 110068 105633
135948 95909 135503
116709 137170 149972
161316 108284 114739
170620 99202 105727
147342 113963 102029
111073 122744 139638
129476 144061 134059
131530 141218 156491
155018 114855 96324
128624 126006 171959
134834 134307 96292
116559 113172 126715
137483 139958 106288
141207 115863 138764
158060 123576 111759
136964 136155 103575
158371 122109 135711
139976 131460 102800
127459 138047 151852
166252 147397 102532
154942 126495 120305
139695 129382 115561
169982 124216 144848
140637 129153 128188
109170 139294 118898
152157 90363 118019
161380 157861 113704
111816 108666 122332
149358 108994 132560
113373 164360 151886
162896 105632 104738
136323 116231 143450
169161 122517 97241
129868 126721 106193
143412 152403 110332
127081 142386 122421
158795 110046 124348
126163 157595 110783
128544 142229 137445
128575 127662 107627
155709 149941 101697
156003 126990 105741
127089 131148 149029
