4361 31.027
176013 157830 131099
128698 187508 167243
127227 171186 174233
149839 148799 139172
134896 174204 141187
180326 150057 132574
127887 162071 177151
169463 135226 142583
149144 135770 141999
146758 151907 138408
142372 147566 151569
152363 142081 133714
135820 157351 142031
136331 145046 172373
143047 136032 165829
143787 137672 155752
142201 144877 153838
141921 147527 154620
131953 149676 157161
147734 148011 142940
148166 149477 141191
136625 147011 170852
160467 140590 141469
142248 140445 166093
143007 145970 152186
143632 152896 143028
139814 140555 159840
139839 148432 149860
168204 140895 138034
154543 133907 157398
150145 134288 164973
145751 139953 151000
139067 144151 157237
147679 133636 177618
136035 147404 162073
166687 151836 132454
127753 163137 169371
145636 154921 134354
155744 123271 145745
144780 161882 136610
147080 151821 137173
132135 157684 152039
169593 152605 132446
163783 140223 140634
148037 159498 134195
145146 149306 142566
131354 169220 155606
151334 146023 140963
180450 141454 137003
139922 134614 170442
147718 150957 141198
145579 157373 139262
146100 137382 154060
142468 148387 151559
150034 149300 133346
137395 143947 164094
142497 164864 127871
143862 160554 138016
135971 146969 173293
131880 168932 157228
132128 179850 155044
150459 155291 131146
132244 156476 150930
147843 148040 141970
136512 151010 144800
134884 152774 148374
150038 158251 128238
144250 151456 141865
141881 156860 142884
141901 145300 156031
146283 134655 157589
143889 143054 144294
159791 138609 141555
144902 142027 149721
145874 136371 161980
169891 139537 139089
145966 137765 153412
142020 145808 155821
129554 155378 159220
151722 125321 161891
155076 132339 156438
