156 1.97986
133294 136696 164617
115640 156768 149710
113131 155926 170623
123433 155824 136774
115545 161838 155298
133629 135251 152739
111328 161542 161001
129900 146669 139725
120209 154226 148731
121929 145691 153542
124580 154740 148253
119854 156017 152884
122274 152790 150169
131565 137249 141335
120878 160166 141027
120965 144655 163722
122049 152480 150877
122507 144807 158724
108840 168067 168369
126813 144743 146119
137041 149235 130746
145421 139359 139197
120900 151020 159804
124791 154303 145786
125289 136899 158932
125613 152089 141973
130609 136978 154824
121849 159406 138075
124968 148336 148046
120027 156189 144541
120937 151220 152826
127522 137201 149676
131189 140648 149232
124856 150949 151357
115819 155861 158510
121474 160034 135150
140925 150243 125690
118580 153636 163576
121377 159028 144384
125102 149749 145251
119925 153840 154605
127596 142749 145479
129515 147661 144407
124984 149974 143636
123605 148330 151865
128313 149070 145110
128633 148170 133294
135845 165190 131276
142173 128778 147344
152576 147988 127895
119644 150833 166106
123416 150092 152833
137418 147351 137360
144035 143718 133559
170736 134230 141305
147025 137073 135949
151657 135047 145444
134458 121181 147831
162027 136285 144674
155116 133166 145146
124749 154053 148819
145770 149451 129645
128471 145123 144439
125006 140992 151045
128762 135882 166449
131376 137838 148227
117057 157897 146714
143420 139187 139874
142182 146714 139316
113911 165739 156886
113994 162284 143171
121049 140553 158778
