75413 1800
253468 137071 198558
245233 136269 214394
229217 180499 145659
218074 193847 146094
176991 186558 173536
218644 191459 146253
227954 139150 209347
252702 136363 208796
203094 145699 191900
226450 140151 187288
245100 136303 212049
243662 136578 213080
179556 184304 169452
248028 136579 206906
242094 136787 205791
210769 143552 188765
235002 139230 185364
240097 137225 203616
251122 137368 198948
198923 187724 150262
181975 189270 163101
245767 137089 204873
247394 137133 203490
250882 137972 193573
249440 137985 194342
231727 137972 200073
253416 137665 197635
222860 139971 201218
243829 137742 196230
225432 178280 147104
185741 182734 159073
182153 189109 163596
222381 140829 183267
244816 137321 202201
213283 185645 147299
238541 137496 204743
228010 138544 188472
238198 136929 205899
248370 138362 194825
220908 140265 193145
221884 140702 192686
249307 138208 194701
234262 137772 195850
238759 137341 200860
234607 137591 202492
177925 178752 174334
247616 136976 205707
237447 141679 177782
178833 175503 174509
211186 143251 184511
230468 140129 188074
177236 184992 177308
221896 180288 145745
179181 179209 170503
233537 138105 195024
224493 141390 180751
180478 175873 172265
199750 181376 150752
180691 186674 165214
232146 142563 176679
195998 179816 152651
233070 145876 165725
198928 172417 151707
182271 169094 162414
182622 171835 161488
184599 184869 159025
218071 142002 181358
181171 180792 165063
187585 159531 182323
184990 164909 179403
217451 140454 197935
244328 141170 178768
224290 171153 147669
209923 176711 147519
184186 166935 171549
177634 182462 176846
215896 148264 162910
231543 139723 180083
239218 141502 177153
200886 181732 149573
236662 143758 172937
215267 143354 182782
223566 144234 173093
220046 141391 181009
206973 144907 180178
235717 143925 172796
216715 141264 187329
183045 167220 176160
189467 166061 158810
180985 174371 176812
185835 173801 159854
219252 141570 184689
217044 146490 167786
228376 141399 178257
220404 145034 167667
187899 170207 154827
222728 140124 188090
234246 144070 172902
205212 172956 149525
182659 168840 168882
230853 178092 147238
233556 141821 176591
199379 146112 187898
187806 158851 168225
206454 177270 148695
207937 177807 147870
237908 142734 173225
239942 143551 172634
207247 168015 150534
208951 145164 175102
223884 167041 148621
205989 177935 148472
219502 142919 175451
212569 148468 161698
217939 144687 171037
191734 167479 155658
185163 162815 171281
205577 145742 178969
216711 141087 188013
185720 179103 159975
180839 170785 182402
208129 171371 149405
194215 157502 158708
215691 150582 158773
181946 170957 177424
213019 169323 149867
218301 168577 149266
191033 169235 156406
187799 159960 173828
196491 150361 175647
181257 173076 174001
205447 147808 168554
203503 146813 170204
184317 166699 173265
235839 144495 171864
210619 142568 198288
216145 173475 149055
187257 163828 166737
181490 164549 180113
217905 142681 179982
218836 154986 155316
184887 167425 164319
185986 162684 169671
200459 168363 152349
202249 169451 150441
211557 144552 176168
225046 143235 173099
213165 174923 148747
221214 147316 165527
219816 142118 178360
221800 152497 156942
179086 182285 172040
201397 146402 178698
228288 142291 176900
183669 165477 174609
187446 162043 165899
186899 163066 166991
212042 142289 183066
186448 164370 164061
213868 143826 173485
186188 171628 160003
208732 148873 162164
189613 169890 156671
205284 148708 166306
210965 145340 174205
209413 177619 147376
196917 165670 154792
207632 166558 151160
206157 177288 148073
201784 178949 149133
209716 152625 157876
208526 148002 167123
203058 176283 149423
209146 162359 151202
201849 161020 154444
218476 141233 184949
236098 141926 176141
236391 154602 154783
199245 149525 165779
205854 178118 148143
231122 144522 170074
192846 159265 157342
184942 166234 172697
215102 145951 171291
217201 165361 149451
234812 143086 174230
206394 147298 169818
190714 166634 156867
183319 167699 167687
186570 170500 159749
193646 155283 161665
187123 178361 157657
204781 148886 168676
198728 147783 175907
213202 164077 149775
212121 175227 149060
224879 147450 163050
214703 146047 169833
211239 158394 154100
190216 153884 179383
203627 173397 150027
201184 177618 150133
204562 161174 153925
193705 156690 158912
203824 149961 161971
204347 155853 156007
239117 141171 177454
210005 149802 161838
194038 151660 172854
202436 157071 156281
199071 151473 163387
205582 146773 175010
204846 149048 167745
236566 142512 173441
216417 154518 155351
215231 147536 164791
181603 173781 169165
196892 181974 152301
217610 140405 195019
183422 166111 177587
217815 141904 185196
192215 153920 165681
214594 176019 148579
206593 146666 169706
202554 158959 154531
223703 148074 162973
205507 164253 152168
193053 167777 155005
181011 175774 169994
208108 143644 178062
183752 167522 160752
200701 162782 153646
207076 158549 151367
207678 152378 158528
206786 162821 151923
188228 163922 163301
190601 159382 160067
197551 165198 152942
181596 175327 169607
193320 151791 170093
222235 142754 177399
216165 142801 178512
214459 163161 150941
203954 164388 152083
192519 153872 167355
228345 142662 174781
210107 144453 177961
188984 164350 159194
200252 153565 159529
194557 182137 153403
186726 161456 170659
197526 173296 152578
191761 153105 169318
209272 176549 148089
188392 158628 170037
206753 175590 148906
205403 169679 150166
209150 178619 147734
198436 176452 152447
203417 149246 167147
196613 156258 159350
196287 159809 156235
209375 148587 166593
194483 158796 158138
207675 144641 181327
193456 161689 156268
234543 142120 176358
219572 148175 160610
194399 165135 156122
188694 166837 160172
180649 178501 170674
206228 160851 153713
191824 167560 155071
181532 171712 174199
195689 155058 160903
195633 160824 156476
197381 150522 170378
205172 178237 148938
221094 169814 148969
196156 160215 155978
199603 153982 159716
200338 147661 170797
231521 156223 154517
180917 174617 177618
213457 143530 177352
188093 160284 165087
224960 174477 147331
201415 176101 149937
199867 163724 152486
212083 146145 171294
204109 168437 151090
199955 154504 158258
198829 182098 150629
199258 174815 151645
206139 147352 167625
200516 150883 162256
200763 170510 150855
193197 153799 164969
188463 157722 168935
194948 169763 154342
212040 144438 175491
219653 152816 154956
200389 151284 163764
202617 160565 154374
191015 165632 156635
196101 170667 153807
198011 155592 158286
187868 160416 165349
210659 150958 158113
193795 156451 159912
188833 168885 160148
213560 149834 159174
207534 143703 184910
228325 144243 172371
197093 153968 161071
197818 154156 160463
198072 156482 156757
214204 147436 165414
217822 143367 176334
201090 165168 151740
197284 158222 157117
195234 157786 157542
216203 157619 153156
194727 156013 159454
192063 152891 173412
198125 153458 161021
197644 155713 158950
212315 155138 156566
214684 158353 152702
209106 151364 159148
214041 154289 155928
187745 173776 158409
211843 149373 161766
219402 154816 155212
194587 152091 166507
203486 161869 153053
199665 152922 160214
196844 152004 166013
195045 182326 152647
181335 176700 165434
197712 153637 160761
210345 150562 159400
213224 148404 163498
198808 161422 154816
218209 145291 166848
190477 160726 159927
201572 149865 165555
217488 150118 158927
202822 149453 169807
195881 150423 176370
199607 177812 151429
186008 160379 177247
208468 157583 154905
211737 151534 157870
187635 170765 159649
197518 162161 153980
218240 141713 184578
195365 152425 161263
214353 152466 157405
192682 152737 172358
