709 16.3675
299139 319762 243729
313572 284985 271887
314054 286660 265365
333598 291737 253362
321533 274788 273381
288823 305095 274486
274879 320080 268002
298972 340425 247203
317632 297949 252185
306857 296896 254254
321482 296087 242076
285388 298344 283851
304957 304918 249539
290665 285014 286541
316425 281749 265166
319344 303049 236838
298873 298693 267747
284187 345118 261262
319788 282909 261039
300513 304166 256428
310377 334187 236931
297915 283260 279016
311883 298811 249824
307642 294614 262518
291995 301323 267035
326956 290170 255261
298789 299471 265367
305182 291892 268861
311281 293142 256333
307717 302981 248238
297719 307623 253342
328023 282334 262266
304304 298799 267594
317716 287389 263249
321324 289552 257510
317084 289089 262917
329777 280395 266923
318275 319723 236612
321650 273817 280386
308456 313712 241423
315562 306157 246541
320700 280276 277494
331779 309993 229841
340892 287408 249744
345708 302234 236186
333055 337565 224274
333831 285728 258680
284097 306065 276042
290769 311132 266270
301606 294334 270936
310442 290296 262783
325661 308387 231435
333706 293712 243587
298261 302913 256588
319632 275940 280275
311118 297658 253186
323963 286981 259197
291603 304345 265532
319715 291379 255066
324207 281248 269068
343414 306359 230655
302368 272358 282080
291934 296421 268253
292802 321135 260881
294547 283797 308834
311880 309236 246235
309214 288502 265436
293767 302768 260701
319237 280445 274714
302005 316153 253102
322119 281621 270557
323291 336887 235540
308742 286560 268293
283775 290547 305431
280518 300369 279828
285195 300488 274496
323338 280871 269699
327219 267887 301034
305550 288122 270266
308611 290612 260981
315158 284840 263718
291055 297379 273643
295389 286045 275101
295507 356055 258667
306348 325405 238484
297506 300417 261361
300806 284677 273828
308291 309027 247824
304375 298779 257068
325110 299379 237448
308851 295219 260339
329346 350661 224011
322943 345393 235053
325727 269148 297244
305064 293744 263381
319696 292155 257505
330169 277733 268857
343485 274645 262709
336525 279712 265548
296687 329909 257816
300740 299789 264319
