4297 49.3245
89562 96577 89566
90347 78982 100749
81420 86929 100636
81508 89249 98587
83893 83208 102549
92578 95835 88991
91363 77762 97946
96054 75559 95479
84744 83360 98180
83935 85793 97723
90381 78738 99306
89649 82170 94609
90740 86618 91580
83475 92133 92771
86946 81668 101539
85144 88414 94474
85013 87202 95607
78405 89429 100170
88842 84813 94942
82406 89339 94063
90665 76901 104559
86979 80968 99264
87648 79602 102148
83095 86441 100172
82165 94983 96605
93339 78118 93333
85698 84979 91705
88449 79208 101825
86145 81570 104538
91110 84342 90108
88221 80537 95188
90297 79210 95759
84011 82516 100211
89267 96600 89910
89488 88296 91580
84770 82870 96025
85518 89131 93527
89702 83404 91987
98036 91700 85205
89218 79814 97235
89881 81737 92285
95098 90983 89819
82706 89212 95815
83523 86721 99796
93652 91716 87186
88464 80369 100285
83360 88077 99574
86085 81734 101763
90099 81622 91888
90133 82844 91833
