35410 1800
507827 494831 479464
521813 463099 455792
509214 487362 489383
525282 460689 451664
516080 470500 477537
512817 473595 464770
509115 494925 471272
509629 487479 465439
509190 489597 472052
524757 463748 447393
509824 473635 458550
518362 467317 440833
523829 459676 458510
517700 466880 442987
512696 475225 449958
517065 474713 457952
525458 455087 447542
527232 456786 443870
529017 453656 442371
526008 458529 443536
528257 467562 433502
523217 463822 438484
528723 456022 442768
525149 461207 435051
526411 480053 428274
551867 447852 455431
512910 495304 446114
532375 448488 432033
559243 444608 456283
559224 445997 463458
557820 447060 451115
529361 457954 440326
517194 476482 447262
518299 471601 433992
528015 472651 431226
521364 470789 439737
515478 491654 448227
518237 495826 441758
524153 480275 433039
547812 479757 411354
604894 482158 405251
585602 490207 401334
575473 503112 400903
580656 498211 402180
560860 499403 406714
591275 501341 400552
581349 501342 399689
569176 496201 402827
593373 502133 399666
590884 505662 399243
566193 491916 404705
598827 504418 398555
561394 505262 403205
583896 498186 402737
585386 490754 400697
591961 463906 413297
572325 515773 400796
602373 486343 398773
571967 510884 401921
587360 475326 405978
580247 483650 403099
545588 458738 428775
554664 465212 419158
540911 467705 421565
556328 462475 416948
550345 464514 419728
545353 492849 410651
551499 489255 406762
529599 472578 430316
543548 464205 421667
508974 511733 437757
517479 520995 433102
518767 509470 431556
524605 504926 427200
506550 518586 450601
517537 516916 436522
506960 528613 449991
517266 505663 438577
515080 508810 443629
508984 511280 442358
525491 503461 425178
529755 485821 423532
525440 483654 429849
525698 488116 425079
530685 472350 429541
527782 489894 421720
520568 487083 427845
532369 492511 418898
536013 503720 411563
539929 489665 410975
532466 498468 418811
525216 487539 426566
551387 488201 409457
536355 476516 416349
539260 488231 412143
528043 488313 420921
550743 468275 412892
545121 470911 416550
536280 485592 419696
537801 478992 415630
543315 479310 414373
550853 487735 410689
527329 476270 430332
551541 482659 410649
539902 479874 413007
554603 450480 425447
537615 475593 419955
568062 450269 428109
550637 465628 416583
551725 459261 419316
527319 467288 433784
532891 468378 421767
553007 458203 419889
548997 454384 425259
544119 468144 416630
550797 457657 423521
561645 457218 422445
546275 478020 416115
543899 470540 418822
560807 444485 445753
564771 450931 417227
545401 462238 420709
530102 486533 422030
530455 468201 431390
557957 446345 452680
538439 458581 429143
540160 466961 422845
546963 467981 413791
549470 467822 418855
545621 456762 429925
560373 447471 447214
529486 477330 426633
532350 475437 422406
530716 460531 422903
562565 443861 438087
534747 494620 415471
565252 487072 406028
550679 488553 410103
543564 467492 419924
560245 465551 415730
551257 467158 416023
547640 458293 425856
553328 466046 407388
559540 462139 416232
555815 462436 418607
558505 462407 417718
551664 451943 429197
