7455 381.083
616114 499919 516889
574888 508830 519247
583576 498678 526025
574285 491012 536645
557999 499373 570419
586431 496468 527802
608197 505303 513029
567458 506513 532154
584859 498997 524257
565993 500215 534130
594307 502314 514658
582221 499493 520957
603993 495865 523891
612384 535993 503096
557334 512199 542350
556737 505125 565355
601987 536834 505218
548024 518263 557447
584816 541369 504063
609586 538338 503440
557526 521971 536119
586886 528101 506254
571326 505197 529067
554848 521858 544979
562701 490686 546034
567502 514333 516959
548477 522027 556440
554563 506581 551205
567616 513307 528893
572851 514867 516823
550861 505221 553066
546996 533432 531231
562982 504728 535701
579110 512230 509947
573382 524328 509814
572167 511041 521441
549361 523586 537462
570446 517414 515252
569468 506855 525877
561460 533182 519079
567566 491576 532367
583914 512074 508030
573493 521439 515074
575382 504780 514638
575907 499553 524058
547532 545502 530722
557519 523264 541385
555130 509014 548524
544502 528599 542819
562652 512706 529892
580867 501081 514873
569053 491437 532156
568619 506941 523530
589827 497320 527196
593840 503252 513257
565252 509811 529979
626867 520707 506673
569426 540157 510286
574519 502855 521509
595970 524801 506977
609413 486078 523805
556795 529340 532793
556081 534711 526978
560759 512293 537798
565512 501753 534405
561268 506089 535943
558886 515459 520654
568399 538839 513977
559696 512582 532303
573801 511785 520533
573271 490065 548251
558552 497362 550508
577408 478296 576167
579721 475512 583833
595271 474346 548115
582305 481725 552370
602974 499306 522091
550827 533254 532693
606697 475563 527711
599420 479551 525694
575092 481821 564740
593542 471131 551958
612161 482763 518588
623093 478627 526780
571400 485106 560493
572524 482438 551510
557820 524056 530988
596911 485183 524823
599587 469962 542280
555246 516016 545170
578302 477962 581834
555469 512670 544597
608962 463153 538693
624381 461827 537589
605938 495678 524141
579516 476299 571930
617996 488934 514586
576970 478484 578512
580476 478120 558006
592286 471316 558024
590172 463411 590848
585077 476927 536544
605244 460061 563250
579247 482446 529103
617474 465455 536555
599482 475497 537531
636741 459720 541693
558768 500414 543511
602228 472121 532286
587936 465898 558319
582878 465892 565667
621440 451947 556335
595914 470877 553049
597977 475609 538675
606626 456277 552164
643014 447419 560670
659745 458130 546808
597097 468739 553219
641555 458247 542801
606870 469680 548865
633640 452769 555462
579322 475394 588563
621360 460064 546378
585975 461920 594607
584657 458035 595842
595265 462261 592861
611350 449253 579157
595056 469938 556097
582025 474764 562522
592969 476280 546710
671405 455732 550050
650842 456398 551986
605490 453137 586107
598483 463491 549459
627582 452868 554834
584153 465543 582733
627488 450261 568457
595313 465736 562918
602006 461021 561135
590883 462520 581125
648477 445791 568333
594220 475495 539537
630787 450094 563792
640569 445611 579397
648293 444459 572023
637491 450480 561574
598816 455700 567937
640439 450826 556897
606319 452868 570862
609175 457006 549058
620457 454115 568318
637875 446038 561759
629134 446752 577044
624424 460396 544239
627796 453218 552044
618984 455995 559532
610399 454217 564058
643916 444269 576599
622954 452991 554453
607429 451693 571917
606459 458750 551230
634975 447558 570905
624110 450078 573547
579164 478860 574477
621377 450797 574764
631672 459979 548871
635600 447218 576545
582875 470891 583773
632007 450088 570768
589601 457126 593001
